text,binary_label,language
"En algo más de una hora la cantante @USER y @USER, la autora de 'Sueño contigo, una pala y cloroformo', conversarán sobre #feminismo, #poliamor, #precariedad, #amorlíquido, #LGBTI y lo que se les ocurra, en @USER! #SueñoContigo LINK",0.0,es
Puta suazo csm un colador por su lado siempre en todos los putos partidos qlos que juega ese malo culiao  yiamenojé #VamosColoColo,0.0,es
⚠️🛑 Así es como empiezan a recibir en África a los dictadores de la Agenda globalista como Macron\n\n\nMacron les toca y ellos limpian después la zona. LINK,0.0,es
"Señores @USER hasta cuando espero la devolución de mi dinero por compra cancelada?? (Fue cancelada a los 30 min )
Primero me dicen 3 días hábiles, luego 5, luego 15, ya va + de un mes y aún nada!!!!
Nefastos!! Cómo es posible q demoren tanto en algo TAN SIMPLE???!!!!",0.0,es
"EDITORIAL CTXT | ""Mientras no aceptemos que los subsaharianos son también ucranianos, y normalicemos la gestión de las fronteras, necesitaremos sicarios que maten por nosotros; y nunca mataremos lo bastante como para que dejen de entrar humanos en peligro.""LINK",0.0,es
@USER Colgarla a ese cobarde de pegarle a un adulto qué pasó en nuestro país vivimos rodeados de zánganos maleantes asesinos drogadictos y destructivos de Octubre del 2019 mí país se vovió inhóspito que pena me da veo un futuro tan negro solamente é Sagrado Corazón de Jesús nos ayudará,0.0,es
También te lo agradezco un delincuente no rs una falta ignorancia la tuya #CavadaCHVCNN,0.0,es
"Sinceramente te mereces pasar roncha y comer mierda, con chavez hubiese pasado igual, el fue otra puta de Fidel y una gran maldicion para este pais, fue un ladron, resentido y un fracasado, pa que sepais LINK",0.0,es
"@USER @USER uff este tío está tarado ,  no le daré la oportunidad que me responda , bastantes chorradas ha dicho ya .",0.0,es
@USER Soy Gibraltareño,0.0,es
@USER Rika tu mujer,0.0,es
@USER Este es un tonton  y más  encima  ignorante,0.0,es
"@USER @USER @USER @USER @USER El hecho de admirar a un pendejazo, sin siquiera tener un hecho en fundamento o es un idiota o un bot.
Asi de estupido te lees.",0.0,es
@USER En España nos sorprende lo que hacen algunos pastores de sectas cristianas sudamericanas y africanas manipulando a personas inmaduras y en la Europa con más nivel intectual se sorprende de la manipulación política de gente como usted.,0.0,es
"yo: me levantare a las 8:50 para ver gales - suiza

8:50 am

yo: ah pico con el partido culiao",0.0,es
"Por cierto esta semana descubrí que le tengo idea a la gente que no se quiere vacunar, sobretodo a las ignorantes de 21 años que creen que saben todo porque leen estupideces de cadenas de WhatsApp o noticias falsas de Facebook.",0.0,es
"@USER Por favor, que me río mucho contigo y que estás puta loca del coño, y también me gustaría hablar más☝🏼",0.0,es
POR QUÉ LOS ARABES HACEN TTS OJALA SABER DE Q HABLAN LPM  @USER,0.0,es
"Las juristas resaltan la utilización de dos conceptos que raramente usan los tribunales inferiores al Supremo: la intimidación ambiental y la cooperación necesaria 

Por @USER

LINK",0.0,es
Que tengan un buen día. Lo mejor de ayer en San Carlos el minuto de silencio a los chilenos fallecidos x el #COVID19 En el gobierno de #JaduePresidente deberían tener un memorial para que sean recordados x siempre y jamás olvidados . De fútbol mejor NO hablar ⚽️⚽️⚽️⚽️⚽️🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱,0.0,es
@USER Gracias por su comentario señorita chica,0.0,es
@USER Y si no dice que la has violado y te manda derecho a la cárcel para los próximos 38 años.,0.0,es
@USER @USER Ostia puta :v con la tonterías ya empezamos,0.0,es
"Lo peor de todo es, que así como Alberto habrán miles de Argentinos que piensan igual jajaja LINK",0.0,es
@USER @USER Todos los peruanos en Chile deberían haber votado por Fujimori. Porque vinieron a este país?,0.0,es
@USER saquense los ojos entre Uds no mas y lambanse las heridas....rascas..,0.0,es
GOOOOOLAAAAAAZO CONCHETUMADRE!!! Justicia ql.,0.0,es
"@USER diciendo las mismas mentiras en las peñas y a la afición, con esta dirección estamos peor que nunca. Desastre. /2",0.0,es
@USER cambia la cara de saco de weas primero 😂🤣😂🤣😂🤣😂,0.0,es
"@USER @USER Wow, es que tienes el PRIVILEGIO de no poder enseñar la cara porque te han amenazado de muerte centenares de veces, vaya morro, qué vidorra, ¿eh? En fin.",0.0,es
"Así funcionan los que gritan ""catalanofobia"" en cuanto no les das todos y más. LINK",0.0,es
Inauguración edificio tapies para personas refugiadas de la emergencia ucrania\nLINK,0.0,es
"País que pisan los venezolanos se vuelve ""comunista"" JAJAJAJ",0.0,es
"""Esta es la foto de un guardia civil atacado con acido por los salvajes de la valla de LINK sale ni en """" La Secta"""" ni en ningun medio controlado por el tirano mundialista Soros. LINK",0.0,es
"@USER @USER Los comunistas no estuvieron en el comando del NO, se subieron al carro de la victoria al último, de hecho llamaron a no votar. Acuerdese q ellos querían una solución con armas.
Que mala memoria",0.0,es
Joder Nagore cállate de una puta vez pesada de los cojones ay dios la odio por qué tan tonta diooos espero que no me denuncie y vaya a la cárcel por esto Nagore vete a llorar al Deluxe por tu nariz #myhyv,0.0,es
"Madre mía el chandal negro de stadium me cagó, encima no lo hay en la web 😭😭",0.0,es
@USER estudien y eduquense para que no pasen la verguenza que vive dia a dia este aweonao,0.0,es
La modelo se ha mostrado bastante enamorada del actor venezolano Gabriel Coronel.\n\n\nLINK,0.0,es
@USER Tu eres el Ale que dice que me quiere y tal de vez en cuando no?? Vaya ataque más gratuito perra,0.0,es
Que subnormal y que bueno es Ceballos,0.0,es
Madre mía París lleno de banderas de Francia y de militares. ¿Nadie les ha dicho que eso es de fachas?,0.0,es
"@USER Hay que reconocer que la mujer ( su género) tiene más habilidades que el hombre,  que no se les reconozca,  ya es un indicador de inferioridad,",0.0,es
"@USER de ay  al burka  un paso !! faldita rosa y hasta las rodillas jajajajajajaja jijijijijijiji cuanto mamón , falta de collejassss",0.0,es
Quiero pegarte pq estás bien imbécil y después darte un besito. 🙂,0.0,es
"@USER terribles las putas que se me tiran, se me abalanchan en el auto las zorras putas",0.0,es
"— Yo soy respetuoso con los demás, sólamente les recuerdo lo que son. Y si son escoria no es culpa mía. ... — ¡Claro que lo sé! ¿¡Por quién me tomas!?",0.0,es
#LaConstituciónEs  la causa del desastre independentista y del despilfarro monumental de tus impuestos vía las CC.AA #6dNadaQueCelebrar  #NoEsPaísParaMujeres ni para hombres de bien DRU #EstadoDePartidos,0.0,es
@USER Hasta Nunca Beausejour tan roto tu nisiquiera muestras la cara presta tu cara para que prenda mejor caballo kuliao. Soy entero pasao pal pico caballo🤐🤐🤐,0.0,es
Casi 5 años fuera de Venezuela y cuando vi esta foto sentí su sabor !!! Amo y extraño  el ají dulce #venezolanos LINK,0.0,es
"@USER @USER @USER Yo tan facha que parte de mi familia fue asesinada por el bando Nacional tras la guerra Imaginate Pero tu y los de tu calaña, sois idiotas",0.0,es
"@USER Impecable ... Que no haya convención constitucional .... Seria  mejor que podría pasar en Chile,dentro de todo lo malo que está sucediendo .....libertad a delincuentes ??? Osea . Después no nos quejemos si nos toca un portonazo y la justicia no hace nada .",0.0,es
@USER Atentos inmigrantes LINK,0.0,es
"@USER Contra esa fascista???,y muy poco le han puesto me parece a mi.Para ti es de respetar lo que puso e… LINK",0.0,es
"@USER Y también que la casa en la que me crié la construyó un antepasado mío sastre, lo del gen maricón me viene de lejos, se ve.",0.0,es
La performance de Oliva en mesa central da lastima. Ya no sé si es derechamente ignorante o una deshonesta a rajatabla. Es la peor candidata que puede haber en mucho tiempo.,0.0,es
"Dos sillones la ctm

#GalaYoSoy",0.0,es
@USER @USER @USER @USER Es de los pajarones que se refiere a la araucania como wallmapu. No hay que perder el tiempo con esta escoria,0.0,es
@USER Cómo podrías cuantificarlas si no existen formalmente ?? Eres muy ignorante y descuidado cuando la Plata no es tuya ladronzuelo,0.0,es
"¿ Me vas a decir que esto no es una Dictadura ?
CODINA, TE PUEDES IR A LA CTM LINK",0.0,es
"@USER @USER Nada que exigir tu eres un arrastrado al regimen escoria basura politica, engatusador....",0.0,es
"@USER En el PSOE se vota para primarias y otras cosas, no como en tu corralito, que se hacen las cosas a dedo, y por eso dices lo que dices. Si fuera un partido normal, estarías en la puta calle.",0.0,es
"@USER @USER Un Castillo ignorante, pero IGNORANTE??? Pobre Perú!!!",0.0,es
"YO NO VOTO!.
Yo no quiero contaminarme en la pandemia mas PELIGROSA sin camas  con los casos mas altos ,  No puedes trotar, pero si puedes MORIR EN UNA CASETA DE 2X2 POR EL Futuro DIPLOMÁTICO DE 2 FUTUROS CHUPA SANGRES  #VOTACIONES2021 EL hambre del poder $$$$$ LINK",0.0,es
"@USER @USER no dije nada que fuera para redactar, como se nota tu falta comprensión lectora pero que esperar de alguien que juega lol y para peor  facho pobre kl weon 🤣",0.0,es
no tomo en serio a nadie q use la palabra terf como no tomo en serio a nadie que use la palabra feminazi es sencillo,0.0,es
@USER La gente es una hija de puta. No hace tanto pasé por el instituto con mi novia para enseñarle dónde… LINK,0.0,es
"@USER @USER @USER Somos latinos mucho antes que los de latam, ya que ambos venimos del latín. NO estoy diciendo latinoamericanos, que son términos bastante diferentes, por dios",0.0,es
@USER Que buena pregunta...  no tengo idea...pero estoy seguro que hoy es la mujer más feliz del mundo 😇,0.0,es
Creo que los colegios que impartan el Islam debe de ser el mismo numero de co!egiosque en los países árabes  imparten el cristianismo.Que no somos más tontos porque no ensayamos LINK,0.0,es
"Impresentable, descriteriado, oportunista. Inhumano. Sólo me alegraría que el juez Garzón lo atrape y haga todo lo que aquí no se atreven. Delincuente. #FueraPiñera #AcusacionConstitucionalAPiñera LINK",0.0,es
"@USER @USER Yo lo veo de otra manera! Los latinos inmigrantes de Sudamérica (que nuestros tatarabuelos vinieron de distintas partes del mundo), comenzaron a ser minorías invasoras, y los pueblos originarios han pasado a ser mayorías empoderadas. Uno lo ve en Perú, Bolivia y en Chile! 😟",0.0,es
"Pónganse bien la mascarilla, aweonaos!

#CCSERxTNTSports",0.0,es
"@USER Totalmente de acuerdo, los políticos y empresarios delincuentes debieran ir a la cárcel y no a clases de ética o un chirlito y pa' afuera.",0.0,es
"Las televisiones mañaneras siguen dale que dale con el caso #Arandina. Un tema juzgado y sentenciado, sobre el que poco queda por añadir, solo ruido, confusión y daño a la víctima. Es tremendo el daño que están haciendo los medios a la vida española.",0.0,es
"#Judicial 🧑‍⚖️\n\n\nLa función de esta asamblea es generar estrategias para combatir la criminalidad organizada, lavado de activos, el trafico de migrantes, afectaciones ilegales a los recursos naturales, entre otros. – Colmundo Radio LINK  #iberoamérica",0.0,es
"@USER Guarra es la persona que no se lava, no una chica libre de enseñar lo que quiera y como quiera :)",0.0,es
"@USER Que pasa gamba?. Esta bien, hay un montón de colombianos y venezolanos traficando y haciendo suyas las calles. Q quieres, que les den un abrazo, un beso y los dejen tranquilos? 🤦🏻‍♂️🤷🏻‍♂️",0.0,es
Sadio Mané ficha por el Bayern Munich procedente del Liverpool FC.\n\n\nEl extremo izquierdo senegalés de 30 años llega por 32M€ + 9M€ en variables y firma hasta el 30 de junio del 2025. LINK,0.0,es
Rubiales de segundo. ¿Será progre y socialista de cuna? Una joyita !!!... De tal palo....   LINK,0.0,es
"🔴 ÚLTIMA HORA | #Argelia denunció este domingo una ""carnicería"" tras la muerte de 23 inmigrantes subsaharianos en Melilla, enclave español situado en el norte de Marruecos. En breve, más información en LINK LINK",0.0,es
Pero estamos en Tchile y los cuicos culiaos y sus redes de contacto nos cagaron la vida. LINK,0.0,es
"@USER Yo reaccioné a tu comentario, al tratar a alguien de aweonao sin siquiera argumentarlo, lo que vino después es consecuencia de aquello.",0.0,es
significa no bienvenido no no amigo subnormal,0.0,es
⚡️ ¿Hay alguien en la Tierra que no sea un inmigrante? LINK,0.0,es
"Tremendamente impactado por la muerte de @USER. Una gran socialista, pero sobre todo una amiga. Terrible noticia",0.0,es
@USER POR QUÉ SOY TAN SUBNORMAL ME MEO,0.0,es
"Los delincuentes atacaron con armas blancas y agua hirviendo a los efectivos de Gendarmería. Los heridos son de carácter «leve».

LINK",0.0,es
"@USER @USER En serio da risa los CROMOS que dicen que la chica es una exagerada, o que el policía vio mal, o ayyy estas feminazis. En serio, hay que ser demasiado caretuco para criticar el físico de otra persona ???",0.0,es
"La libertad de expresión termina cuando hay un lenguaje de odio, machista, racista, xenófobo, tránsfobo, homófobo o de cualquier opresión.  Pero para la burguesía, es decir lo que ella quiera y para lo que quiera.   Los límites de la libertad de expresión están bien marcados...",0.0,es
"MenTYRA que hay gente que va a votar por Orrego pero no pk ""les guste el culiao"" si no pa que no salga la Oliva! CSM 🤦‍♂️🤦‍♂️🤦‍♂️ a la larga se trata del mal menor para ellos... La wea SAD!",0.0,es
"Los ex jugadores de la Arandina, entre ellos un zamorano, condenados a la máxima pena
LINK LINK",0.0,es
@USER @USER JAJAJAJAJA revisaste los estudios acaso? deja de hablar tantas weas ignorante culiao,0.0,es
@USER ¿Por qué les gusta poner vainas para que después uno los castigue con esas mismas estupideces?\n\n\nEntre esas ¿Ya USA por culpa de Biden se convirtió en Venezuela o como les va con esa predicción?,0.0,es
"@USER @USER Que no tiene ni puñetera idea de cuando y donde se construyó el Bernabéu hace 70 años. Política indocumentada,  como tantos y tantos",0.0,es
@USER @USER Y muchos fueron hecha dos por delincuentes .  En un supermercado de Zurich hay un letrero que al traducirlo dice : atención cuidados con los chilenos !!! Casi mori de vergüenza,0.0,es
@USER Mamón! .... Disfruta y no pidas ensalada por si se piensan que estás de cahondeo .... jjajajajaja,0.0,es
"@USER @USER @USER @USER Sin capitalismo no habría surgido el animé, está en la historia, retrasado culiao.",0.0,es
"#ConstituyentesDelPuebloMV  es nesesario llegar un juicio a cada uno de los presos políticos y mapuches no personalmente no encuentro que se liberen , pq si se cometieron delitos que son muy exageradas #JusticiaParaFabiolaCampillaiAhora",0.0,es
"Hombre.. No se a ti, pero a mi los comentarios homófobos me dan asco. @USER",0.0,es
@USER ajajaj la última foto ctm esos wnes se odian,0.0,es
"@USER @USER No estamos seguros de que exista tal normativa, a tenor de esta noticia, publicada el pasado 15 de junio.\nLINK",0.0,es
Me levante de buen humor hasta que fui a la cocina y vi que ME HABÍAN COMIDO LA CHOCOTORTA. Estuve a nada de hacer las valijas e irme,0.0,es
"@USER @USER Pero si el fascismo impuso primero el antiglobalismo y anticapitalismo...
No hay que comunistas capitalistas? Entonces porque la mayoría de la principal cúpula de PCCH vive en vitacura, tiene a sus hijos en el grange y vas de vacaciones a Miami?",0.0,es
Prisión sin fianza para los tres futbolistas de la #Arandina por presuntos #abusossexuales LINK LINK,0.0,es
"PERO CALLATE HIJO DE PUTA. A VOS TE TENIAN QUE CAGAR A PIEDRASOS AYER, NO A UNOS PPBRES POLICIAS QUE NO TENIAN NADA QUE VER #HablaMacri #GatoDeMierda #Billetero",0.0,es
Esclerosis Múltiple del Campo de Gibraltar y Marín Joyeros suscriben un convenio de colaboración LINK a través de @USER de la Villa,0.0,es
@USER @USER Quien es el soplapollas éste? En serio dice que con más putas habría menos violaciones?… LINK,0.0,es
"@USER Estoy flipando con la historia del subnormal ese, no se te ocurra sentirte mal, tú no has provocado nada. El problema es suyo.",0.0,es
cuando el feminismo debería ser lo más normal del puto mundo,0.0,es
@USER @USER Realmente el mundo en Chile está al revés!! Pobrecitos los delincuentes que luchan por sus ideales y los afectados bien Gracias! Se llenan la boca con un aporte de 1 millón por casi 15 meses cerrados??? Que ayuda es esa? Las leyes están hechas para los delincuentes!!!,0.0,es
"@USER @USER De hecho nació en Costa de Marfil, lo que pasa que llevará en Bilbao desde crío. Esta por ejemplo es su octava temporada en Lezama.",0.0,es
"Que quede claro, a la diputada @USER le parecen las violaciones a los ddhh una tontera. Espero diputada se lo diga de frente a todas las víctimas y sus familias! #Miserable #PineraDictador LINK",0.0,es
@USER Estas últimas semanas han aumentado los fachos bots. 😐,0.0,es
"@USER Pero si estos hueones no conocen ni lo que es la capacidad intelectiva ¿qué se les puede pedir? La @USER está formada por ignorantes, resentidos y pusilánimes, electos por otros peores que ellos",0.0,es
"@USER 🙈,es la verdad ... lo que tienen apellidos A qe hagan su servicio militar en la naval ...pero en la esmeralda ...y los otros apellidos que se encuartelen en las boinas negras ...",0.0,es
"@USER @USER Imbéciles culiaos, ahora comparando...",0.0,es
"@USER A Alyson si se le echa medidas pero a los comentarios homófobos y machistas que tuvieron, no? Vara de medir para unos y otros, no?",0.0,es
@USER @USER En los weones fachos al peo sipo,0.0,es
EE.UU : Sistema de inmigración disfuncional  Indocumentado confiesa que secuestró y mató a la estudiante Mollie Tibbetts LINK vía @USER,0.0,es
"Voy a provocar a la perra del hijo del jefe a ver si me muerde una pata u lo que sea, y así me incapaciten, y no vengo a trabajar en estos días no tan bonitos.🌚😂",0.0,es
Puigdemont pulveriza todas las expectativas y lidera el bloque independentista LINK vía @USER,0.0,es
"Así le sale gratis. Elíjase una casa grande y cara, total, la ley lo protege, como a todo delincuente. LINK",0.0,es
@USER Chaoooooo @USER  dices todo lo de un comunacho infeliz,0.0,es
Un barco de la ultraderecha patrullará el Mediterráneo para impedir el rescate de emigrantes LINK,0.0,es
"@USER @USER @USER Si, pero intendencia se desiste de denuncias, se extingue responsabilidad penal. Hay montones de fallos de distintas cortes de apelaciones y suprema q han acogido recursos de amparo x ilegalidad resolución de expulsión. Más encima se vulnera debido proceso.",0.0,es
"San Carlos y Maripan son YETAS, quemen ese estadio con Maripan adentro!!!!

#larojaxtntsports #LaRojaXCHV",0.0,es
"@USER @USER @USER Cierto, la administración entrante de Migración Colombia debería revisar (tal como lo haría la de cualquier otro país). Recordemos que por muchísimo menos, de hecho sólo por una foto frente al conjunto de @USER, expulsaron a joven venezolano y lo separaron de su familia acá: LINK",0.0,es
"Los zurdos se contradicen hasta entre ellos! Cada uno quiere tener su numerito! Jadue dice q sí es elegido, intervendrá la Constituyente cambiando las reglas, otros zurdos manifiestan que el poder constituido no puede intervenir en la Constituyente! 🙄🙄🙄. Quién los entiende? LINK",0.0,es
"como seria el ""machista"" de las mujeres ?",0.0,es
"El lenguaje político está diseñado para que las mentiras parezcan verdades, el asesinato respetable y el viento sólido – #Orwell LINK",0.0,es
Ya imprímelo ahora tonto weon acaso crees q olvidamos las 2 tarjetas rojas? Pájaron qliao tanto te cuesta entender q habla de estilo de juego? 🤡🤡🤡🤡🤡🤡🤡🤡🤡 LINK,0.0,es
@USER CALLATE PELOTUDO FORRO HIJO DE PUTA,0.0,es
"@USER Como decía un señor de OLITE, hace muchos años. Se puede ser de izquierdas, derechas, republicano, monárquico, musulmán, católico..., menos tonto lo que quieras.",0.0,es
"#ODS5 Equidad de Género 📌

El COVID-19 ha borrado decenios de progreso hacia la igualdad de género,  frente a este escenario el llamado se centra en lograr la equidad en cargos de responsabilidad para las mujeres.

Para más información ➡️LINK LINK",0.0,es
@USER Nadie lo sabe,0.0,es
"En este país está de moda apagar el fuego con gasolina, frenar a los manifestantes con pelotas de goma o a los inmigrantes con vallas llenas de concertinas. Hay muchos políticos que disfrutan en el conflicto y no saben convivir en la normalidad #AgresiónLazosARV",0.0,es
No hay lugar que disfrute mas que una fiesta sudaka,0.0,es
Me mandé un chascarro en la clase de psicología por abrir siempre mas la jeta de lo que debo jajajajaka x la ctm,0.0,es
"-Mr. Wolf: Di mi nombre
-Marta Lagos: Tu eres Mr. Wolf 
-Mr. Wolf: Tienes toda la maldita razón LINK",0.0,es
@USER @USER uffff.... voy a tu casa ahora amor... puto niñato me vuelve loca tu verga,0.0,es
@USER Negro ql .. me cagó el 2 a 0 en Pollaya,0.0,es
"Lo que necesitas saber sobre Argelia, el gran vecino magrebí que rara vez acapara portadas periodísticas en España\n\n\nLINK LINK",0.0,es
"@USER @USER A mí me resulta inexplicable don Pepe es que UD estuvo a favor de reparar a los delincuentes del estallido, burlándose en la cara de todos los que fueron víctimas de esos delincuentes...",0.0,es
"@USER @USER La pobre clase política catalana separatista que malversa fondos, fomenta el odio y el desastre para #Catalunya, ese es el problema",0.0,es
"La doctora arquitecta Graciela Viñuales, fundadora y vicedirectora del Centro de Documentación de Arquitectura Latinoamericana, CEDODAL de Buenos Aires, participará en las Jornadas INCUNA 2022 con una ponencia sobre ""Puerto Belgrano"" Más info LINK LINK",0.0,es
"@USER Sabores muy venezolanos, de la Candelaria",0.0,es
"@USER @USER Esta niña Karina se equivocó completamente con decir que una mujer que vive de drogas, alcohol , prostitución y vida perturbada es un referente 😨??  me parece tan contradictorio al discurso feminista de macho opresor, la mujer como objeto por su cuerpo, respeto y todo eso ...",0.0,es
"@USER Cárcel a esta gente y a quienes les dan voz. Últimamente estoy un poco nazi, lo sé, pero es que...",0.0,es
"@USER Y es así como se enseña a los hombre a no ser funcionales emocionalmente, a las mujeres a creer que no pueden aprender matemática o pensamientos lógicos. Que ellos son bacanes y nosotras histéricas. 

Aló @USER y la perspectiva de genero sin estereotipos?",0.0,es
"120 años del natalicio de Laura Rodig: pintora, escultora y activista por los derechos de las mujeres LINK a través de @USER",0.0,es
@USER @USER Con mayoría de votos NO independentista 😅😅😅😅😅😅😑😅,0.0,es
"Mañueco piensa que CyL es África y él, el Doctor Livingston...supongo. LINK",0.0,es
@USER ‘Efecto Arrimadas’. Nuestro error fue no encontrar una mujer guapa o un hombre guapo para un partido independentista.,0.0,es
"Vaya que lentas son las colas en el SAT de Mex, son más largas que las colas de Migraciones de Perú",0.0,es
@USER ¿Una vez mi hija me preguntó  porque esas mujeres no pueden estar solas un Tiempo?,0.0,es
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Con respeto. Pero este par puede irse a la ctm y más allá con sus ideas iluminadas,0.0,es
Mi prima tiene una botillería y a esta hora se transforma en un verdadero clandestino. Que salgan a comprar igual los wns...,0.0,es
Súmese:  - Está tarado. LINK,0.0,es
"COMO LE VAN A ENSEÑAR A UNA BEBE DE 2/ 3 AÑOS QUR CANTE UNA CANCIÓN QUE DICE 'PUTA BOLUDA, ZORRA', ENCIMA LA CANCIÓN LS TOMAN A CHISTE Y ES HORRIBLE TE DAS CUENTA A LO QUE LLEGAN LOS CELOS? HAY GENTE ESTÚPIDA",0.0,es
"@USER Puedo apostar que te vacunaste sin saber tu DRB1 como todo el.mundo ignorante y creyente de una vacuna que lleva menos de un año y salió sólo por emergencia, no por aprobación.",0.0,es
"Como ""Schindler"" le suena tope nazi, este idiota no sabe que esa lista era, precisamente, para salvar a gente. LINK",0.0,es
De ella me quedo el gusto por la música árabe ☺,0.0,es
@USER Eso dijeron los VENECOS y miré...los inundaron de cartillas de la VERDAD ABSOLUTA....hoy viven en miseria adorando un demonio MUERTO que los sodomizó y arruinó .....A VER...Krapulita despierta @USER LINK,0.0,es
"@USER @USER ???? amigo no puedes normalizar eso HSKDNDKD. Está bien que haya tecnología y que eso te dé acceso a todo lo otro, pero no crees que ahí también intervenga la crianza (respeto, trato hacia las mujeres, etc)?. Pero simplemente no da que eso se normalice, ya que eso estás haciendo",0.0,es
"Jalajaka ctm el anti gol de Morales ctm malo qliao wn como, xuxa es titular este kl xD",0.0,es
"@USER @USER Claro, porque en el lado no independentista están sumando los votos de Podemos. Y eso no es así porque en sus bases hay gente que lo es y otra que no lo es.",0.0,es
Dani Rovira eres un grande y a los que te critican...🖕🏿(sí...es negro) #goya2017,0.0,es
@USER Te quedó pal pico,0.0,es
"En estos dias por Tik Tok aprendí que el permiso que deben sacar los chilenos pa entrar a USA cuesta el módico precio de: 14 dólares solamente.

I mean. Nos vamossssssss. LINK",0.0,es
"@USER Leo siempre tus post y de verdad eres una gran mujer, no se preocupe de lo que digan los demas",0.0,es
